timestamp,symbol,price,pred_15m,pred_1h
2025-11-27 18:33:00+00:00,SOLUSDT,142.08,0.9485527873039246,0.8529171347618103
2025-11-27 18:33:00+00:00,AVAXUSDT,15.1,0.966919049475569,0.9969164519418856
2025-11-27 18:33:00+00:00,XRPUSDT,2.2132,0.9349786093013983,0.9544251561164856
2025-11-27 18:34:00+00:00,BTCUSDT,91400.27,0.7009627819061279,0.8806564211845398
2025-11-27 18:34:00+00:00,ETHUSDT,3022.63,0.9752627015113831,0.9570684775698578
2025-11-27 18:34:00+00:00,SOLUSDT,142.17,0.9402627944946289,0.8286457657814026
2025-11-27 18:34:00+00:00,AVAXUSDT,15.09,0.9776634822760352,0.9974555661163079
2025-11-27 18:34:00+00:00,XRPUSDT,2.2143,0.8906146661339756,0.932154764455613
2025-11-27 18:35:00+00:00,BTCUSDT,91420.01,0.7323318123817444,0.8837038278579712
2025-11-27 18:35:00+00:00,ETHUSDT,3023.14,0.972676694393158,0.9559926894815727
2025-11-27 18:35:00+00:00,SOLUSDT,142.27,0.869468629360199,0.8057849407196045
2025-11-27 18:35:00+00:00,AVAXUSDT,15.1,0.9680581414338335,0.9971180838082856
2025-11-27 18:35:00+00:00,XRPUSDT,2.2167,0.8242490887641907,0.9450458637960948
2025-11-27 18:36:00+00:00,BTCUSDT,91478.04,0.7710421085357666,0.8617775440216064
2025-11-27 18:36:00+00:00,ETHUSDT,3026.44,0.9821231961250305,0.9489170568457145
2025-11-27 18:36:00+00:00,SOLUSDT,142.38,0.8714115527464784,0.6985929608345032
2025-11-27 18:36:00+00:00,AVAXUSDT,15.11,0.9410638885314281,0.995436100625159
2025-11-27 18:36:00+00:00,XRPUSDT,2.2179,0.7909505367279053,0.8714235424995422
2025-11-27 18:37:00+00:00,BTCUSDT,91496.36,0.849739670753479,0.9325839617148362
2025-11-27 18:37:00+00:00,ETHUSDT,3026.88,0.9774543642997742,0.9380172145553836
2025-11-27 18:37:00+00:00,SOLUSDT,142.4,0.9112599716906294,0.8558115363121033
2025-11-27 18:37:00+00:00,AVAXUSDT,15.11,0.9169668555259705,0.9963643802453502
2025-11-27 18:37:00+00:00,XRPUSDT,2.2185,0.9280293676721613,0.8657063245773315
2025-11-27 18:38:00+00:00,BTCUSDT,91519.99,0.812297523021698,0.8931925296783447
2025-11-27 18:38:00+00:00,ETHUSDT,3026.99,0.9701724648475647,0.9477681060104077
2025-11-27 18:38:00+00:00,SOLUSDT,142.45,0.8848009157283057,0.8149352466502424
2025-11-27 18:38:00+00:00,AVAXUSDT,15.11,0.7458169460296631,0.9970396061292562
2025-11-27 18:38:00+00:00,XRPUSDT,2.2214,0.732595682144165,0.5293582677841187
2025-11-27 18:39:00+00:00,BTCUSDT,91595.96,0.6623601317405701,0.7610385728865947
2025-11-27 18:39:00+00:00,ETHUSDT,3028.67,0.9715879559516907,0.9196731969736971
2025-11-27 18:39:00+00:00,SOLUSDT,142.64,0.8263895283866489,0.800237303324908
2025-11-27 18:39:00+00:00,AVAXUSDT,15.11,0.7425724864006042,0.9971348732052757
2025-11-27 18:39:00+00:00,XRPUSDT,2.2233,0.7281650304794312,0.30847322940826416
2025-11-27 18:40:00+00:00,BTCUSDT,91693.73,0.5424423217773438,0.6480274195538277
2025-11-27 18:40:00+00:00,ETHUSDT,3033.41,0.9433592557907104,0.9408949710133719
2025-11-27 18:40:00+00:00,SOLUSDT,142.75,0.5357897534357792,0.5991334915161133
2025-11-27 18:40:00+00:00,AVAXUSDT,15.12,0.9126565456390381,0.9961949667797888
2025-11-27 18:40:00+00:00,XRPUSDT,2.2246,0.6841526627540588,0.13965296745300293
2025-11-27 18:41:00+00:00,BTCUSDT,91697.6,0.6573067307472229,0.6824391950811468
2025-11-27 18:41:00+00:00,ETHUSDT,3034.09,0.9257774949073792,0.9450612745642797
2025-11-27 18:41:00+00:00,SOLUSDT,142.77,0.5451847440881774,0.7321444817896654
2025-11-27 18:41:00+00:00,AVAXUSDT,15.13,0.913209184882758,0.9930960227255952
2025-11-27 18:41:00+00:00,XRPUSDT,2.2269,0.7353575229644775,0.10912315547466278
2025-11-27 18:42:00+00:00,BTCUSDT,91725.28,0.602160632610321,0.6206533959410052
2025-11-27 18:42:00+00:00,ETHUSDT,3034.58,0.9195241332054138,0.9497344764883863
2025-11-27 18:42:00+00:00,SOLUSDT,142.74,0.7473857250617829,0.6737534403800964
2025-11-27 18:42:00+00:00,AVAXUSDT,15.13,0.9123374304785058,0.9933335107525703
2025-11-27 18:42:00+00:00,XRPUSDT,2.2273,0.7419500350952148,0.12331598252058029
2025-11-27 18:43:00+00:00,BTCUSDT,91762.74,0.5623466372489929,0.5292080640792847
