symbol,direction,entry_time,exit_time,entry_price,exit_price,notional,ret,pnl,equity_after
BTCUSDT,LONG,2024-12-13 12:30:00,2024-12-13 13:49:00,100312.82,100385.09,712.5521267611759,0.00022044629988465835,0.15707947981944528,994.7944580440474
XRPUSDT,LONG,2024-12-13 15:30:00,2024-12-13 16:33:00,2.4551,2.4319,713.2994156187884,-0.00994971691580776,-7.097127261618049,990.7006463442931
BTCUSDT,LONG,2024-12-13 16:15:00,2024-12-13 16:38:00,100255.99,100874.08,710.1423937194986,0.005665117914650242,4.023040396612937,991.7203711790422
XRPUSDT,LONG,2024-12-13 17:00:00,2024-12-13 17:49:00,2.4214,2.4262,685.0598461835641,0.0014823242752126102,1.015480839971314,992.7358520190136
XRPUSDT,LONG,2024-12-13 18:45:00,2024-12-13 19:47:00,2.4362,2.4188,702.9003708026328,-0.007642270749527891,-5.371754943617269,987.3640970753963
BTCUSDT,LONG,2024-12-13 20:30:00,2024-12-13 20:45:00,101712.27,101841.19,707.0164240996511,0.0007674970286279397,0.5426330046876334,987.906730080084
BTCUSDT,LONG,2024-12-13 21:30:00,2024-12-13 23:55:00,101307.99,101400.0,733.3087262902,0.0004082205658210718,0.29935170316771487,990.1619203258763
ETHUSDT,LONG,2024-12-13 23:00:00,2024-12-14 01:02:00,3896.0,3916.62,693.3527717985004,0.004792607802874771,3.3229679042663434,998.7854097965974
BTCUSDT,LONG,2024-12-14 00:15:00,2024-12-14 00:30:00,101340.96,101408.74,711.842613677461,0.00016883124059602394,0.12018127157628195,993.0957328403003
XRPUSDT,LONG,2024-12-14 00:45:00,2024-12-14 02:07:00,2.416,2.4306,697.2799488324189,0.005543046357615988,3.8650550806142023,997.4266374459753
BTCUSDT,LONG,2024-12-14 00:45:00,2024-12-14 01:00:00,101271.93,101590.02,724.115146555338,0.0026409493232725794,1.9123514062667446,991.0964974179243
BTCUSDT,LONG,2024-12-14 03:15:00,2024-12-14 03:35:00,102084.17,102275.89,700.1317483651269,0.0013780580769770516,0.9648222107826278,998.3914596567579
ETHUSDT,LONG,2024-12-14 03:45:00,2024-12-14 05:39:00,3911.16,3916.06,690.4426796429556,0.0007528252487753466,0.5197826820673249,992.8524837957493
XRPUSDT,LONG,2024-12-14 04:00:00,2024-12-14 04:16:00,2.4616,2.4512,704.5205939253177,-0.0047248943776405095,-3.328785393169686,992.3422639129602
BTCUSDT,LONG,2024-12-14 04:00:00,2024-12-14 06:46:00,102112.97,101990.65,706.8811906815555,-0.0016978889655251956,-1.200205773595525,994.38225117206
BTCUSDT,LONG,2024-12-14 07:15:00,2024-12-14 12:21:00,101746.18,101569.02,738.5174104502722,-0.0022411955908318566,-1.6551619640537105,987.2727553873527
ETHUSDT,LONG,2024-12-14 08:45:00,2024-12-14 12:59:00,3926.41,3868.84,673.6464581337398,-0.015162248720841653,-10.213995148137807,981.9391953111063
XRPUSDT,LONG,2024-12-14 09:30:00,2024-12-14 09:45:00,2.46,2.462,662.6390723612036,0.00031300813008144955,0.20741141695868667,992.6564402899168
BTCUSDT,LONG,2024-12-14 12:30:00,2024-12-14 13:42:00,101407.73,101255.99,721.7900185085567,-0.001996335634374124,-1.4409351344841903,984.7279819348198
XRPUSDT,LONG,2024-12-14 13:30:00,2024-12-14 14:49:00,2.3905,2.4157,698.595585747097,0.010041727672035206,7.015106624958267,990.1716946061206
BTCUSDT,LONG,2024-12-14 14:00:00,2024-12-14 14:52:00,101215.56,101484.33,713.0438051454705,0.0021554217553111936,1.5369101301004227,989.8315870974018
BTCUSDT,LONG,2024-12-14 16:15:00,2024-12-14 21:33:00,101507.48,101072.01,705.5807915291513,-0.00479002867571926,-3.3797522244613276,988.1687438850048
ETHUSDT,LONG,2024-12-14 17:30:00,2024-12-14 17:45:00,3864.49,3856.92,643.2075220206827,-0.002458861324521388,-1.581558099537896,985.2801350650351
XRPUSDT,LONG,2024-12-14 17:45:00,2024-12-14 19:10:00,2.3801,2.3913,702.4186628603371,0.00420568463509946,2.9541513777988277,988.8322134102588
ETHUSDT,LONG,2024-12-14 20:45:00,2024-12-14 21:12:00,3843.8,3847.61,700.9590686900308,0.0004912066184505352,0.3443157338034665,988.6049465524399
BTCUSDT,LONG,2024-12-14 21:45:00,2024-12-14 22:26:00,101164.09,101122.12,685.6546727852965,-0.0009148705336053382,-0.6272852563600778,987.5414586286447
BTCUSDT,LONG,2024-12-15 04:00:00,2024-12-15 04:15:00,101762.28,102316.04,712.2711738315516,0.004941701974444601,3.519831866063352,991.061290494708
BTCUSDT,LONG,2024-12-15 06:00:00,2024-12-15 09:08:00,102144.01,102136.35,724.3563640072233,-0.0005749921605779358,-0.41649923076889106,982.4474653990925
ETHUSDT,LONG,2024-12-15 06:15:00,2024-12-15 07:35:00,3891.05,3845.49,671.4209516979629,-0.01220892175633842,-8.197325864846707,979.7573821451847
BTCUSDT,LONG,2024-12-15 09:15:00,2024-12-15 09:48:00,102036.01,102181.94,679.5559172309879,0.0009301813644026495,0.6321102502778143,983.0795756493703
BTCUSDT,LONG,2024-12-15 11:00:00,2024-12-15 11:18:00,102238.77,102420.39,705.0625547882235,0.0012764298220723784,0.8999628713582286,983.9795385207285
XRPUSDT,LONG,2024-12-15 12:15:00,2024-12-15 13:46:00,2.4097,2.415,650.7596030147348,0.0016994439141801436,1.1059294469376773,985.0854679676662
BTCUSDT,LONG,2024-12-15 14:15:00,2024-12-15 14:32:00,102929.79,102739.38,693.8970336367048,-0.002349901763133821,-1.630589862776221,983.45487810489
BTCUSDT,LONG,2024-12-15 15:15:00,2024-12-15 16:10:00,102756.01,102856.01,711.7869448689722,0.00047317908704308563,0.3368026967422874,983.7916808016323
BTCUSDT,LONG,2024-12-15 17:15:00,2024-12-15 17:43:00,103130.68,103352.87,701.9148098428983,0.001654451032418292,1.1612836818142722,984.9529644834466
BTCUSDT,LONG,2024-12-15 18:00:00,2024-12-15 18:47:00,103111.99,103232.1,691.1657178660158,0.0006648499849532534,0.4595215171234252,985.7173613940976
ETHUSDT,LONG,2024-12-15 18:15:00,2024-12-15 21:11:00,3897.2,3879.81,675.0911270768266,-0.004962177973930004,-3.349922321176211,980.71450739449
BTCUSDT,LONG,2024-12-15 19:30:00,2024-12-15 20:15:00,103320.52,103243.99,695.9595357295874,-0.001240704750614829,-0.86348030221539,985.357964839135
BTCUSDT,LONG,2024-12-15 20:45:00,2024-12-15 21:45:00,103154.32,103011.53,713.4756777411476,-0.0018842367435509262,-1.34435708762977,981.2852394626749
XRPUSDT,LONG,2024-12-15 21:30:00,2024-12-15 22:24:00,2.3823,2.3938,681.5823064676417,0.004327267766444265,2.9493891449561627,982.8041154345049
BTCUSDT,LONG,2024-12-15 22:45:00,2024-12-15 23:03:00,103240.93,103479.64,692.4049124444444,0.0018121643712431528,1.2547515128055569,984.0588669473104
XRPUSDT,LONG,2024-12-16 00:00:00,2024-12-16 00:59:00,2.4485,2.451,713.0302334233997,0.0005210332856850357,0.37151248531336195,984.4303794326238
BTCUSDT,LONG,2024-12-16 02:15:00,2024-12-16 03:03:00,105088.43,104728.62,701.2974030112463,-0.003923878347026399,-2.751805694501676,981.6785737381222
BTCUSDT,LONG,2024-12-16 03:45:00,2024-12-16 05:18:00,104677.95,104744.0,710.9534297836683,0.00013098293384622471,0.09312276606110079,984.1001334527458
XRPUSDT,LONG,2024-12-16 04:15:00,2024-12-16 05:09:00,2.4019,2.4062,676.9278015997165,0.0012902493859029977,0.8734056803147006,983.3117230798651
ETHUSDT,LONG,2024-12-16 04:45:00,2024-12-16 06:01:00,3955.2,3970.4,669.1790316480891,0.0033430420711974555,2.2370936559627355,986.0198088644707
BTCUSDT,LONG,2024-12-16 05:30:00,2024-12-16 05:46:00,104815.1,105002.1,691.8686207004034,0.0012840940856803655,0.8884244039092202,985.9258686968984
BTCUSDT,LONG,2024-12-16 06:00:00,2024-12-16 06:15:00,105010.09,105206.0,687.528098364478,0.0013656302456268037,0.9389091658448113,986.7095294102148
BTCUSDT,LONG,2024-12-16 07:30:00,2024-12-16 11:12:00,105220.54,104712.33,696.8505025390488,-0.005329950502059699,-3.7141786858685566,982.3414836529446
ETHUSDT,LONG,2024-12-16 07:45:00,2024-12-16 08:03:00,3978.0,3971.89,671.2827286941113,-0.002035947712418384,-1.3666965358707466,983.5154143953513
ETHUSDT,LONG,2024-12-16 08:15:00,2024-12-16 08:30:00,3954.98,3961.37,685.8781300128512,0.001115684529378214,0.7652236186941974,983.534782655425
XRPUSDT,LONG,2024-12-16 10:45:00,2024-12-16 11:00:00,2.3874,2.3884,645.7707991580431,-8.113428834716175e-05,-0.05239415422506575,982.277178430504
BTCUSDT,LONG,2024-12-16 11:30:00,2024-12-16 12:05:00,104483.06,103964.0,727.8199387287136,-0.005467886660287247,-3.9796369340658146,975.1270207477509
ETHUSDT,LONG,2024-12-16 11:45:00,2024-12-16 12:00:00,3930.0,3912.73,660.9236322605947,-0.0048944020356233575,-3.234825971127838,973.7215887353902
BTCUSDT,LONG,2024-12-16 13:30:00,2024-12-16 14:15:00,104095.99,104150.01,701.9021939735765,1.8944101496998645e-05,0.013296906403601464,975.1403176541545
XRPUSDT,LONG,2024-12-16 16:15:00,2024-12-16 16:30:00,2.4627,2.537,680.6822045734507,0.029670138465911433,20.195935260976135,995.3362529151307
XRPUSDT,LONG,2024-12-16 16:45:00,2024-12-16 17:46:00,2.5372,2.5047,729.3162533898288,-0.013309396184770506,-9.706758960357707,985.629493954773
BTCUSDT,LONG,2024-12-16 19:00:00,2024-12-16 19:57:00,106892.23,106557.21,706.1255846646147,-0.0036341847765734565,-2.566190850137174,986.0492543213707
XRPUSDT,LONG,2024-12-16 19:15:00,2024-12-16 19:30:00,2.4499,2.4623,654.6084255443018,0.004561431078819511,2.985951216734886,982.3637646746275
BTCUSDT,LONG,2024-12-16 21:00:00,2024-12-17 00:13:00,105910.22,105919.81,710.7600148363823,-0.0004094516091082685,-0.2910218317645735,985.758232489606
BTCUSDT,LONG,2024-12-17 02:00:00,2024-12-17 02:15:00,106388.79,106588.66,689.4024158924493,0.001378675375478922,0.9504621345865986,986.7086946241926
BTCUSDT,LONG,2024-12-17 03:00:00,2024-12-17 03:20:00,106312.0,106629.19,709.6577557039607,0.002483576642335839,1.7624894261188297,988.4711840503114
BTCUSDT,LONG,2024-12-17 04:00:00,2024-12-17 04:17:00,106833.4,106539.39,696.8832603430817,-0.0032520419644043726,-2.2662936069266393,986.2048904433848
BTCUSDT,LONG,2024-12-17 05:00:00,2024-12-17 07:07:00,106505.7,106908.5,723.8351705169914,0.0032819572098019005,2.375596056586428,988.5804864999712
BTCUSDT,LONG,2024-12-17 07:45:00,2024-12-17 08:08:00,106841.36,106926.72,707.1700238441495,0.0002989415335034611,0.21140249137564918,988.7918889913469
BTCUSDT,LONG,2024-12-17 10:30:00,2024-12-17 10:55:00,106996.48,107121.52,713.1823750322131,0.000668636575707982,0.4768598210968248,989.2687488124437
XRPUSDT,LONG,2024-12-17 11:45:00,2024-12-17 12:00:00,2.6768,2.6992,694.4911996177318,0.007868200836819994,5.464396237996359,993.630863408194
BTCUSDT,LONG,2024-12-17 11:45:00,2024-12-17 12:10:00,106963.89,106689.68,710.1814981943296,-0.003063575427183995,-2.175694586708863,991.109257090077
ETHUSDT,LONG,2024-12-17 12:00:00,2024-12-17 12:15:00,3998.59,3994.74,674.1247429522068,-0.0014628394008889263,-0.9861362351046077,991.5713142286265
BTCUSDT,LONG,2024-12-17 13:45:00,2024-12-17 14:00:00,107331.6,107248.01,699.2467849705886,-0.001278801396792872,-0.8941977653233136,990.6771164633033
BTCUSDT,LONG,2024-12-17 15:15:00,2024-12-17 15:40:00,106698.18,106559.58,717.6994610539252,-0.0017989912292785677,-1.2911350356939666,989.3859814276093
ETHUSDT,LONG,2024-12-17 18:30:00,2024-12-17 18:52:00,3951.3,3933.0,655.2978600311084,-0.0051313871384101595,-3.3625870107913305,986.023394416818
XRPUSDT,LONG,2024-12-17 19:15:00,2024-12-17 20:07:00,2.5875,2.6056,698.4670039799562,0.006495169082125496,4.536661289135437,990.1327554664244
BTCUSDT,LONG,2024-12-17 19:30:00,2024-12-17 20:03:00,106578.15,106568.0,717.8677971511552,-0.0005952352804021173,-0.4273002395289181,990.6439523316562
ETHUSDT,LONG,2024-12-17 21:00:00,2024-12-17 21:15:00,3934.15,3944.32,646.2142842437156,0.0020850564925078423,1.3473932889136675,991.4801487553381
BTCUSDT,LONG,2024-12-17 21:15:00,2024-12-17 23:27:00,106701.45,106053.6,716.8557616778667,-0.006571613834676027,-4.710899240909489,978.7368433203509
XRPUSDT,LONG,2024-12-17 22:15:00,2024-12-17 22:57:00,2.5826,2.5549,667.5963683011594,-0.011225625338805834,-7.4941867080962465,979.5229741264347
XRPUSDT,LONG,2024-12-17 23:00:00,2024-12-17 23:17:00,2.5434,2.5427,694.2777504920708,-0.0007752221435873281,-0.5382194859814513,979.5412340766725
BTCUSDT,LONG,2024-12-17 23:30:00,2024-12-17 23:45:00,106131.99,106323.88,691.6480989642208,0.001308031678290467,0.9046976236745808,979.6415409440255
SOLUSDT,SHORT,2024-12-18 00:00:00,2024-12-18 00:39:00,223.54,222.03,657.4360424186125,0.006300882763590365,4.142427427838499,982.0989547792033
XRPUSDT,LONG,2024-12-18 00:30:00,2024-12-18 00:45:00,2.5518,2.5666,682.5107437700598,0.005299827572693816,3.617189258492327,987.4011576303562
SOLUSDT,SHORT,2024-12-18 00:45:00,2024-12-18 01:40:00,223.03,221.15,661.5128860236518,0.008001017408998334,5.292776117351969,992.6939337477082
BTCUSDT,LONG,2024-12-18 02:15:00,2024-12-18 02:37:00,105324.01,105563.23,737.9751268022865,0.0017712769861306103,1.307158358441709,994.0010921061499
BTCUSDT,LONG,2024-12-18 03:15:00,2024-12-18 05:23:00,104857.32,104107.99,734.4004205225801,-0.007646186837504565,-5.615362828857569,985.7494995631012
SOLUSDT,SHORT,2024-12-18 05:15:00,2024-12-18 05:37:00,217.34,217.75,653.725054807751,-0.0023828932261767406,-1.5577570048834084,986.8279722724089
BTCUSDT,LONG,2024-12-18 06:45:00,2024-12-18 07:00:00,103434.57,103787.47,717.2414459512931,0.0029118186985259147,2.0884770536787394,1002.0264097459168
XRPUSDT,LONG,2024-12-18 06:45:00,2024-12-18 07:00:00,2.4806,2.5163,685.3668298913949,0.013891679432395498,9.520896294448395,1002.6888983690952
ETHUSDT,LONG,2024-12-18 06:45:00,2024-12-18 07:09:00,3807.15,3843.21,693.2033852966655,0.00897165202316702,6.219179554163056,1004.6565251746991
BTCUSDT,LONG,2024-12-18 07:30:00,2024-12-18 07:47:00,104146.37,104218.95,722.1158693229712,0.00019690379030973303,0.1421873517125009,1006.1935861182127
ETHUSDT,LONG,2024-12-18 07:30:00,2024-12-18 07:45:00,3842.54,3852.38,676.8582299735906,0.0020608061334430054,1.3948735918009518,1006.1591478950515
ETHUSDT,LONG,2024-12-18 08:00:00,2024-12-18 08:15:00,3850.18,3854.39,673.3861015422005,0.0005934553709176509,0.39962459866151756,1006.5932107168742
BTCUSDT,LONG,2024-12-18 08:30:00,2024-12-18 09:10:00,103904.05,104204.35,731.27876761283,0.0023901664564566776,1.7478779806671643,1008.3410886975413
BTCUSDT,LONG,2024-12-18 09:30:00,2024-12-18 10:09:00,104300.32,104161.67,715.039994543245,-0.0018293343682935221,-1.3080472367223708,1007.0330414608189
BTCUSDT,LONG,2024-12-18 10:15:00,2024-12-18 10:31:00,104177.93,104255.01,712.2537665692237,0.00023988799739055365,0.17086112969616993,1007.2039025905151
ETHUSDT,LONG,2024-12-18 13:00:00,2024-12-18 13:15:00,3856.79,3871.14,680.8053282939175,0.0032207107465015987,2.192677037111769,1009.3965796276269
BTCUSDT,LONG,2024-12-18 13:30:00,2024-12-18 14:45:00,105000.01,104582.39,706.8403606605939,-0.004477332954539726,-3.164759640384422,1006.2318199872425
SOLUSDT,SHORT,2024-12-18 14:45:00,2024-12-18 15:00:00,217.24,214.97,667.0517885758788,0.010059612969251563,6.710282823520362,1012.9421028107629
BTCUSDT,LONG,2024-12-18 15:00:00,2024-12-18 15:46:00,103924.07,104292.48,737.5323572523926,0.0030449920312011773,2.245780150586555,1017.0485932837204
SOLUSDT,SHORT,2024-12-18 15:30:00,2024-12-18 16:16:00,218.05,216.24,663.2669713054352,0.007870329263780895,5.22012945396449,1019.7918152161391
BTCUSDT,LONG,2024-12-18 16:15:00,2024-12-18 16:37:00,103798.47,104088.97,757.01652849622,0.002298692504812461,1.7401482200734097,1020.4020119575715
XRPUSDT,LONG,2024-12-18 16:15:00,2024-12-18 16:30:00,2.4496,2.4446,687.1491134136847,-0.0025411495754409925,-1.7461486778158395,1019.1678616269379
BTCUSDT,LONG,2024-12-18 18:45:00,2024-12-18 19:00:00,104150.02,104569.51,737.4695903303747,0.0035277476662988754,2.601606626254367,1023.0036185838259
SOLUSDT,SHORT,2024-12-18 19:15:00,2024-12-18 19:33:00,215.93,217.27,660.1948762558399,-0.006667441432319288,-4.401810671353092,1018.6018079124727
BTCUSDT,LONG,2024-12-18 20:00:00,2024-12-18 21:14:00,102837.03,101376.38,754.7491258574573,-0.014703541273021925,-11.097484922822343,1001.6613102809404
ETHUSDT,LONG,2024-12-18 20:15:00,2024-12-18 21:58:00,3725.97,3705.21,746.0894469593005,-0.006071703475873325,-4.530033888415192,998.832584657552
XRPUSDT,LONG,2024-12-18 21:45:00,2024-12-18 22:09:00,2.3782,2.3353,713.7537324613801,-0.018538852913968562,-13.232175462897594,987.3412089961278
BTCUSDT,LONG,2024-12-18 22:00:00,2024-12-18 22:31:00,101027.94,101239.99,737.3942060524585,0.0015989243173721306,1.1790375275465914,997.6684603739949
XRPUSDT,LONG,2024-12-18 22:15:00,2024-12-18 22:30:00,2.3362,2.3608,672.7181223882048,0.010029920383528734,6.747309208110633,997.4296688974287
ETHUSDT,LONG,2024-12-18 22:30:00,2024-12-19 03:57:00,3687.21,3673.01,738.3623057538052,-0.004351150327754516,-3.2127253886822498,984.8386007279532
BTCUSDT,LONG,2024-12-18 22:45:00,2024-12-19 00:03:00,100949.5,100652.01,724.3505317605552,-0.003446919004056525,-2.4967776135239075,986.4569749841417
SOLUSDT,SHORT,2024-12-18 23:30:00,2024-12-19 00:33:00,206.82,208.44,679.0124917578157,-0.008272020725388629,-5.616805404618427,985.0138068904365
BTCUSDT,LONG,2024-12-19 00:30:00,2024-12-19 01:22:00,100918.01,100757.57,711.699193917667,-0.002089805427197666,-1.4873128379813445,982.3157847744092
AVAXUSDT,SHORT,2024-12-19 01:00:00,2024-12-19 01:30:00,43.08,42.54,659.4801818055363,0.012193935119887145,8.041658549788089,985.8564438512342
XRPUSDT,LONG,2024-12-19 02:15:00,2024-12-19 02:49:00,2.2234,2.2368,686.0474432452618,0.005526805792929801,3.7916509835525916,988.1962168938275
BTCUSDT,LONG,2024-12-19 02:15:00,2024-12-19 02:50:00,99160.0,99784.23,717.6090259872523,0.005795179507866066,4.158673122061051,988.7484632106193
AVAXUSDT,SHORT,2024-12-19 03:00:00,2024-12-19 04:42:00,42.0,42.79,688.3535054354078,-0.018962257536807636,-13.052736446430517,987.3183011192642
ETHUSDT,LONG,2024-12-19 04:00:00,2024-12-19 10:48:00,3666.11,3719.5,670.8758779756178,0.014063120037314636,9.43460800210996,988.7331724313315
AVAXUSDT,SHORT,2024-12-19 04:45:00,2024-12-19 05:00:00,42.75,42.62,618.6237266399712,0.0025502111684655997,1.5776211367550648,987.1574799177456
AVAXUSDT,SHORT,2024-12-19 05:15:00,2024-12-19 05:30:00,42.76,42.54,681.2906123905523,0.004671603196991059,3.1827194029237003,991.5900478649228
AVAXUSDT,SHORT,2024-12-19 05:45:00,2024-12-19 06:00:00,42.79,42.77,685.834357647542,-3.23825111059879e-05,-0.022209038703389604,993.4471864908584
AVAXUSDT,SHORT,2024-12-19 06:30:00,2024-12-19 08:07:00,42.46,42.67,662.3348644088996,-0.005421490508554061,-3.5908421808772903,992.207363626359
BTCUSDT,LONG,2024-12-19 06:45:00,2024-12-19 07:22:00,101384.08,101380.0,691.8373829105446,-0.0005402430046216873,-0.3737603064531974,989.7553143180253
AVAXUSDT,SHORT,2024-12-19 09:00:00,2024-12-19 09:23:00,42.36,42.18,674.461828265531,0.0037674253200569723,2.540984569219479,993.0194868459591
BTCUSDT,LONG,2024-12-19 09:00:00,2024-12-19 09:15:00,101648.96,101873.08,702.2415449249687,0.0017048430205285907,1.1972115965905477,988.5129371684648
BTCUSDT,LONG,2024-12-19 09:45:00,2024-12-19 10:03:00,101737.78,101864.57,701.3761556105385,0.0007462430377389033,0.523397072960442,996.0193793830827
AVAXUSDT,SHORT,2024-12-19 09:45:00,2024-12-19 11:36:00,42.63,43.22,640.4994670401819,-0.014151087459509382,-9.06376397585476,992.8972288043655
ETHUSDT,LONG,2024-12-19 11:00:00,2024-12-19 22:49:00,3705.61,3455.22,692.6810136413935,-0.06807052145260845,-47.15115779889104,911.5970204983845
AVAXUSDT,SHORT,2024-12-19 11:45:00,2024-12-19 12:25:00,43.28,43.03,646.877197551506,0.005309900069718709,3.434853276378185,995.6591424974877
BTCUSDT,LONG,2024-12-19 12:45:00,2024-12-19 13:49:00,102108.0,102051.99,719.1083505681024,-0.0010485368433423288,-0.7540115999257868,992.9351543649274
XRPUSDT,LONG,2024-12-19 12:45:00,2024-12-19 14:04:00,2.379,2.3742,704.263901891744,-0.002517654476670794,-1.77309316535539,992.5092149148876
AVAXUSDT,SHORT,2024-12-19 13:15:00,2024-12-19 13:35:00,42.65,42.42,664.8244790777337,0.004921970768505257,3.27224665220734,995.2541507617946
AVAXUSDT,SHORT,2024-12-19 14:00:00,2024-12-19 14:43:00,42.56,42.73,676.5353079310041,-0.004478469459396062,-3.029842714772112,993.0845493698652
XRPUSDT,LONG,2024-12-19 14:15:00,2024-12-19 14:31:00,2.3786,2.3943,689.0966325614916,0.006100521315059282,4.203848695076953,991.9634339164461
BTCUSDT,LONG,2024-12-19 14:45:00,2024-12-19 15:03:00,101423.99,100899.66,737.2749538786322,-0.005669684213764403,-4.18011616720956,979.8290952118014
BTCUSDT,LONG,2024-12-19 16:30:00,2024-12-19 18:58:00,100545.11,98833.5,698.6762508791228,-0.01752330426611498,-12.243116527663354,924.1164032698655
AVAXUSDT,SHORT,2024-12-19 16:45:00,2024-12-19 17:08:00,41.83,42.02,674.0604698617772,-0.0050216563541171655,-3.3849000415405954,971.2228022494986
XRPUSDT,LONG,2024-12-19 17:15:00,2024-12-19 17:30:00,2.3376,2.2842,652.9300143176557,-0.023343942505133664,-15.241960714107455,935.7547011920067
XRPUSDT,LONG,2024-12-19 18:00:00,2024-12-19 18:20:00,2.2396,2.2308,652.4614708554395,-0.004429273084479324,-2.889930031519789,898.8115461850697
AVAXUSDT,SHORT,2024-12-19 19:00:00,2024-12-19 19:15:00,39.49,39.15,639.8105240393999,0.008184546615581156,5.236559059139876,928.9136823232687
BTCUSDT,LONG,2024-12-19 19:15:00,2024-12-19 20:45:00,98517.59,97036.79,677.5536998375699,-0.015530818354367038,-10.522963437506624,909.3598053349864
XRPUSDT,LONG,2024-12-19 20:15:00,2024-12-19 20:30:00,2.1637,2.2209,628.4609428812861,0.025936197254702476,16.29988698144534,910.9237194754679
AVAXUSDT,SHORT,2024-12-19 20:30:00,2024-12-19 21:47:00,38.55,39.5,623.3150100999741,-0.024550632911392423,-15.302778001125324,905.7252850493664
BTCUSDT,LONG,2024-12-19 22:00:00,2024-12-19 22:16:00,97414.49,97609.09,631.7586182159367,0.001497649425665493,0.9461529317303231,902.1637651985159
AVAXUSDT,SHORT,2024-12-19 22:15:00,2024-12-19 22:30:00,39.4,39.14,605.2447413967352,0.006142820643842473,3.7179098920289637,909.3238601996372
BTCUSDT,LONG,2024-12-19 22:30:00,2024-12-19 22:45:00,97455.8,97743.71,636.0504661015382,0.002454262342518277,1.561034706894203,911.1185544840508
AVAXUSDT,SHORT,2024-12-19 22:45:00,2024-12-19 23:05:00,39.23,39.21,625.2135349955267,1.0073960724222165e-05,0.006298376595797036,915.4049719887105
ETHUSDT,LONG,2024-12-19 23:15:00,2024-12-20 02:41:00,3449.68,3454.86,633.2316032862618,0.0010015885531413087,0.6342375253388381,928.5554943114918
AVAXUSDT,SHORT,2024-12-19 23:15:00,2024-12-19 23:30:00,39.32,39.04,608.2584094987674,0.006672131147541005,4.058379879770477,916.6933949757866
AVAXUSDT,SHORT,2024-12-19 23:45:00,2024-12-20 00:02:00,39.27,38.88,624.8358834830133,0.009530864197530853,5.955225951220811,919.7779048766675
XRPUSDT,LONG,2024-12-20 00:00:00,2024-12-20 00:21:00,2.2493,2.2538,634.4235594485542,0.0015006224158628516,0.9520302144599989,913.2060946898139
BTCUSDT,LONG,2024-12-20 00:15:00,2024-12-20 02:50:00,97411.4,97538.44,674.4237830115851,0.0008041594720948346,0.5423442733147976,928.4729272227418
XRPUSDT,LONG,2024-12-20 01:15:00,2024-12-20 01:30:00,2.2786,2.283,646.9117725293993,0.0014310102694636288,0.9257373899264895,918.3460793136032
XRPUSDT,LONG,2024-12-20 04:15:00,2024-12-20 04:30:00,2.3173,2.3282,670.6769508566379,0.004203750053941968,2.819358268341226,931.292285491083
XRPUSDT,LONG,2024-12-20 05:00:00,2024-12-20 07:07:00,2.3079,2.3203,681.8114626042437,0.004872849776853483,3.322364833407236,941.2721944859348
BTCUSDT,LONG,2024-12-20 06:45:00,2024-12-20 07:00:00,96471.84,97477.18,671.0508800002335,0.009921072097308359,6.6575441614445365,929.26433331362
XRPUSDT,LONG,2024-12-20 08:00:00,2024-12-20 08:37:00,2.2871,2.2402,676.1771311909504,-0.02100631804468539,-14.203991872340062,921.9058481320952
BTCUSDT,LONG,2024-12-20 08:15:00,2024-12-20 10:40:00,97045.0,95009.0,680.9115741177254,-0.021479957751558587,-14.625951844595996,927.7414023523999
XRPUSDT,LONG,2024-12-20 08:45:00,2024-12-20 09:00:00,2.2113,2.2255,651.1505129725394,0.005921561977117518,3.8558281189987564,920.368550666779
XRPUSDT,LONG,2024-12-20 10:15:00,2024-12-20 11:15:00,2.079,2.0739,666.405307632848,-0.0029531024531024848,-1.9679631487310794,914.3301157392664
BTCUSDT,LONG,2024-12-20 11:15:00,2024-12-20 12:27:00,94287.41,93739.49,675.6233230256065,-0.006311168214292839,-4.263972441114111,907.3815235333636
XRPUSDT,LONG,2024-12-20 11:30:00,2024-12-20 12:13:00,2.0133,2.0061,658.6055177750785,-0.004076218149307198,-2.6846197647886396,898.3385252506964
BTCUSDT,LONG,2024-12-20 13:15:00,2024-12-20 13:30:00,93990.18,94789.44,657.3714736984952,0.008003654317929987,5.261374033950959,912.6428975673145
BTCUSDT,LONG,2024-12-20 17:00:00,2024-12-20 17:15:00,96548.0,96900.01,658.1082344807521,0.0031459584869701356,2.070381185609654,914.7132787529242
BTCUSDT,LONG,2024-12-20 18:15:00,2024-12-20 18:45:00,96643.02,97031.67,674.4910765441878,0.003521500983723447,2.375220989563044,917.0884997424872
XRPUSDT,LONG,2024-12-20 18:45:00,2024-12-20 19:14:00,2.2337,2.2465,652.2850930222457,0.0052304024712361286,3.4117135624940422,921.4420317601588
BTCUSDT,LONG,2024-12-20 19:00:00,2024-12-20 19:15:00,96950.27,97101.5,633.2146568686362,0.0010598718807074974,0.671126409266914,921.1713397142481
BTCUSDT,LONG,2024-12-20 20:00:00,2024-12-20 21:47:00,97079.99,96402.62,671.7565412120177,-0.007477442004268975,-5.0230205779011845,910.4917072936993
XRPUSDT,LONG,2024-12-20 20:30:00,2024-12-20 21:32:00,2.2505,2.2329,679.8416550848902,-0.008320484336814149,-5.656611842647637,909.8130310297148
